Date,JPM,MS,BAC,C,WFC,BARC.L,DB,CS,UBS,HSBC
2010-02-19 00:00:00,40.029998779296875,27.40999984741211,15.880000114440918,34.20000076293945,27.3700008392334,288.4393005371094,61.95610809326172,,13.510000228881836,53.279998779296875
2010-02-22 00:00:00,40.849998474121094,27.709999084472656,16.209999084472656,34.599998474121094,28.010000228881836,292.1343078613281,61.92748260498047,,13.739999771118164,54.0
2010-02-23 00:00:00,39.880001068115234,27.149999618530273,15.9399995803833,33.5,27.290000915527344,287.9773864746094,59.16984558105469,,13.329999923706055,53.880001068115234
2010-02-24 00:00:00,40.849998474121094,27.829999923706055,16.329999923706055,34.5,27.65999984741211,286.36090087890625,60.19084167480469,,13.699999809265137,55.22999954223633
2010-02-25 00:00:00,40.63999938964844,27.739999771118164,16.549999237060547,33.900001525878906,27.440000534057617,283.45111083984375,59.790077209472656,,13.760000228881836,54.88999938964844
2010-02-26 00:00:00,41.970001220703125,28.18000030517578,16.65999984741211,34.0,27.34000015258789,288.6701965332031,60.59160232543945,,13.859999656677246,54.91999816894531
2010-03-01 00:00:00,41.83000183105469,28.190000534057617,16.709999084472656,33.900001525878906,27.350000381469727,288.3468933105469,61.364505767822266,,13.869999885559082,51.58000183105469
2010-03-02 00:00:00,41.619998931884766,28.700000762939453,16.459999084472656,34.0,27.8700008392334,297.260986328125,61.8702278137207,,14.020000457763672,52.27000045776367
2010-03-03 00:00:00,41.529998779296875,28.31999969482422,16.3700008392334,34.0,28.200000762939453,304.743408203125,63.511451721191406,,14.380000114440918,52.599998474121094
2010-03-04 00:00:00,41.91999816894531,29.200000762939453,16.399999618530273,34.29999923706055,28.43000030517578,307.69940185546875,64.40839385986328,,14.699999809265137,52.349998474121094
2010-03-05 00:00:00,42.810001373291016,29.40999984741211,16.700000762939453,35.0,29.149999618530273,315.36639404296875,66.23091888427734,,15.279999732971191,53.630001068115234
2010-03-08 00:00:00,42.59000015258789,29.579999923706055,16.739999771118164,35.599998474121094,28.889999389648438,318.69189453125,66.21183013916016,,15.100000381469727,53.20000076293945
2010-03-09 00:00:00,42.41999816894531,29.049999237060547,16.799999237060547,38.20000076293945,28.979999542236328,319.430908203125,66.79389190673828,,14.960000038146973,52.70000076293945
2010-03-10 00:00:00,42.93000030517578,29.969999313354492,17.110000610351562,39.599998474121094,29.56999969482422,321.3245849609375,67.4332046508789,,15.050000190734863,52.75
2010-03-11 00:00:00,43.18000030517578,30.020000457763672,17.1200008392334,41.79999923706055,29.760000228881836,317.5372009277344,68.28244018554688,,15.100000381469727,52.58000183105469
2010-03-12 00:00:00,43.150001525878906,29.90999984741211,16.850000381469727,39.70000076293945,29.6299991607666,325.01959228515625,69.12213897705078,,15.34000015258789,51.869998931884766
2010-03-15 00:00:00,43.06999969482422,29.639999389648438,16.850000381469727,38.900001525878906,29.889999389648438,322.01739501953125,68.8740463256836,,15.449999809265137,51.849998474121094
2010-03-16 00:00:00,43.2400016784668,30.309999465942383,17.030000686645508,40.5,30.280000686645508,330.1925964355469,71.1832046508789,,15.739999771118164,52.189998626708984
2010-03-17 00:00:00,43.790000915527344,30.280000686645508,17.270000457763672,40.5,30.549999237060547,331.993896484375,71.87023162841797,,15.890000343322754,52.970001220703125
2010-03-18 00:00:00,43.63999938964844,30.079999923706055,17.079999923706055,40.20000076293945,30.290000915527344,325.989501953125,70.70610809326172,,15.640000343322754,52.189998626708984
2010-03-19 00:00:00,43.45000076293945,29.6299991607666,16.81999969482422,39.0,30.3799991607666,330.3310852050781,70.0,,15.729999542236328,51.16999816894531
2010-03-22 00:00:00,43.7400016784668,29.600000381469727,16.959999084472656,40.400001525878906,30.40999984741211,326.6361083984375,70.0477066040039,,15.520000457763672,51.5
2010-03-23 00:00:00,44.58000183105469,29.530000686645508,17.1299991607666,41.29999923706055,31.079999923706055,330.6081848144531,70.67748260498047,,15.59000015258789,51.31999969482422
2010-03-24 00:00:00,44.939998626708984,29.3700008392334,17.56999969482422,41.5,30.860000610351562,331.6243896484375,70.32442474365234,,15.289999961853027,50.349998474121094
2010-03-25 00:00:00,44.939998626708984,28.90999984741211,17.739999771118164,42.70000076293945,31.059999465942383,337.2591857910156,71.45992279052734,,15.119999885559082,50.91999816894531
2010-03-26 00:00:00,45.02000045776367,28.850000381469727,17.899999618530273,43.099998474121094,31.219999313354492,339.52239990234375,73.9312973022461,,15.470000267028809,51.08000183105469
2010-03-29 00:00:00,44.86000061035156,29.43000030517578,18.040000915527344,41.79999923706055,31.100000381469727,338.87579345703125,75.02862548828125,,16.170000076293945,51.25
2010-03-30 00:00:00,44.58000183105469,29.209999084472656,17.760000228881836,40.900001525878906,30.84000015258789,330.7005920410156,74.44656372070312,,16.100000381469727,50.849998474121094
2010-03-31 00:00:00,44.75,29.290000915527344,17.850000381469727,40.5,31.1200008392334,332.8251953125,73.34923553466797,,16.280000686645508,50.689998626708984
2010-04-01 00:00:00,45.18000030517578,29.200000762939453,18.040000915527344,41.79999923706055,31.3700008392334,334.8113098144531,74.85687255859375,,16.709999084472656,51.65999984741211
2010-04-05 00:00:00,45.34000015258789,29.290000915527344,18.1299991607666,42.599998474121094,31.510000228881836,,75.63931274414062,,16.780000686645508,51.75
2010-04-06 00:00:00,45.84000015258789,29.360000610351562,18.489999771118164,42.900001525878906,32.279998779296875,336.42779541015625,74.72328186035156,,16.8799991607666,51.459999084472656
2010-04-07 00:00:00,45.31999969482422,30.020000457763672,18.6200008392334,43.599998474121094,31.989999771118164,333.9798889160156,72.86259460449219,,16.5,51.380001068115234
2010-04-08 00:00:00,45.7599983215332,30.8799991607666,18.649999618530273,44.70000076293945,32.22999954223633,329.86920166015625,72.5667953491211,,16.209999084472656,51.93000030517578
2010-04-09 00:00:00,45.97999954223633,30.979999542236328,18.59000015258789,45.5,32.29999923706055,329.31500244140625,74.66603088378906,,16.520000457763672,53.119998931884766
2010-04-12 00:00:00,46.13999938964844,30.93000030517578,18.65999984741211,46.400001525878906,32.41999816894531,336.843505859375,75.21946716308594,,17.239999771118164,53.2599983215332
2010-04-13 00:00:00,45.869998931884766,30.479999542236328,18.670000076293945,46.20000076293945,32.150001525878906,335.3193054199219,75.0667953491211,,17.100000381469727,53.380001068115234
2010-04-14 00:00:00,47.72999954223633,31.139999389648438,19.399999618530273,49.29999923706055,33.279998779296875,345.0187072753906,77.84351348876953,,17.68000030517578,53.84000015258789
2010-04-15 00:00:00,47.810001373291016,30.8799991607666,19.479999542236328,48.099998474121094,33.5099983215332,353.93280029296875,77.97709655761719,,17.450000762939453,54.970001220703125
2010-04-16 00:00:00,45.54999923706055,29.15999984741211,18.40999984741211,45.599998474121094,32.560001373291016,344.8800964355469,70.77290344238281,,16.68000030517578,53.61000061035156
2010-04-19 00:00:00,45.38999938964844,29.559999465942383,18.389999389648438,48.79999923706055,33.02000045776367,342.2012023925781,70.20037841796875,,16.600000381469727,53.310001373291016
2010-04-20 00:00:00,45.880001068115234,30.450000762939453,18.610000610351562,49.70000076293945,33.689998626708984,344.3258056640625,71.33587646484375,,16.540000915527344,53.25
2010-04-21 00:00:00,45.349998474121094,31.68000030517578,18.280000686645508,49.29999923706055,33.0099983215332,337.9519958496094,70.68701934814453,,16.139999389648438,52.52000045776367
2010-04-22 00:00:00,44.7400016784668,31.899999618530273,18.540000915527344,48.70000076293945,33.58000183105469,332.27099609375,69.30343627929688,,16.040000915527344,52.72999954223633
2010-04-23 00:00:00,44.939998626708984,31.940000534057617,18.43000030517578,48.599998474121094,33.47999954223633,334.6726989746094,68.7977066040039,,16.100000381469727,52.630001068115234
2010-04-26 00:00:00,43.88999938964844,30.940000534057617,18.049999237060547,46.099998474121094,32.720001220703125,342.6169128417969,69.80915832519531,,16.290000915527344,52.939998626708984
2010-04-27 00:00:00,42.40999984741211,29.93000030517578,17.469999313354492,43.400001525878906,31.719999313354492,329.96160888671875,65.55343627929688,,15.319999694824219,50.79999923706055
2010-04-28 00:00:00,43.459999084472656,30.329999923706055,17.780000686645508,44.5,32.45000076293945,325.1581115722656,66.49809265136719,,15.510000228881836,50.869998931884766
2010-04-29 00:00:00,44.0,31.309999465942383,18.299999237060547,45.599998474121094,33.22999954223633,333.7027893066406,68.06298065185547,,15.760000228881836,51.7400016784668
2010-04-30 00:00:00,42.58000183105469,30.219999313354492,17.829999923706055,43.70000076293945,33.11000061035156,312.45660400390625,65.53434753417969,,15.420000076293945,50.88999938964844
2010-05-03 00:00:00,43.529998779296875,30.43000030517578,18.059999465942383,44.099998474121094,33.880001068115234,,66.15457916259766,,15.640000343322754,51.380001068115234
2010-05-04 00:00:00,42.470001220703125,29.489999771118164,17.559999465942383,42.599998474121094,32.939998626708984,298.3695068359375,63.024810791015625,,14.779999732971191,49.810001373291016
2010-05-05 00:00:00,42.630001068115234,29.290000915527344,17.530000686645508,41.79999923706055,32.65999984741211,298.13861083984375,61.078243255615234,,14.489999771118164,49.400001525878906
2010-05-06 00:00:00,40.810001373291016,27.639999389648438,16.280000686645508,40.400001525878906,31.18000030517578,278.69378662109375,56.374046325683594,,13.75,46.689998626708984
2010-05-07 00:00:00,40.7599983215332,27.75,16.18000030517578,40.0,30.81999969482422,262.06640625,56.44084167480469,,13.630000114440918,46.779998779296875
2010-05-10 00:00:00,41.95000076293945,28.860000610351562,17.299999237060547,42.20000076293945,32.970001220703125,304.46630859375,62.54771041870117,,14.729999542236328,49.779998779296875
2010-05-11 00:00:00,41.54999923706055,28.3799991607666,17.15999984741211,41.70000076293945,32.90999984741211,300.58648681640625,61.3072509765625,,14.760000228881836,49.029998779296875
2010-05-12 00:00:00,41.689998626708984,27.799999237060547,17.06999969482422,41.79999923706055,33.65999984741211,303.727294921875,62.0515251159668,,14.979999542236328,49.650001525878906
2010-05-13 00:00:00,40.810001373291016,27.6200008392334,16.8700008392334,40.900001525878906,33.08000183105469,303.9119873046875,60.00954055786133,,14.619999885559082,48.560001373291016
2010-05-14 00:00:00,39.88999938964844,27.079999923706055,16.34000015258789,39.79999923706055,32.040000915527344,285.3446960449219,58.082061767578125,,14.170000076293945,47.349998474121094
2010-05-17 00:00:00,39.84000015258789,27.110000610351562,16.350000381469727,38.599998474121094,31.969999313354492,281.4649963378906,58.435115814208984,,14.15999984741211,47.40999984741211
2010-05-18 00:00:00,39.02000045776367,26.729999542236328,15.949999809265137,37.29999923706055,30.59000015258789,282.5273132324219,56.431297302246094,,13.8100004196167,46.790000915527344
2010-05-19 00:00:00,39.380001068115234,27.040000915527344,16.309999465942383,38.099998474121094,30.079999923706055,268.0707092285156,57.69084167480469,,13.90999984741211,46.40999984741211
2010-05-20 00:00:00,37.83000183105469,25.639999389648438,15.300000190734863,36.29999923706055,28.690000534057617,266.03851318359375,55.82061004638672,,13.170000076293945,44.91999816894531
2010-05-21 00:00:00,40.04999923706055,27.110000610351562,15.989999771118164,37.5,30.110000610351562,276.1072998046875,57.433204650878906,,13.579999923706055,45.75
2010-05-24 00:00:00,38.619998931884766,25.75,15.399999618530273,37.79999923706055,28.709999084472656,277.9085998535156,55.33396911621094,,13.170000076293945,45.349998474121094
2010-05-25 00:00:00,38.939998626708984,26.110000610351562,15.489999771118164,37.79999923706055,28.899999618530273,262.15869140625,56.097328186035156,,13.3100004196167,45.470001220703125
2010-05-26 00:00:00,38.779998779296875,26.530000686645508,15.470000267028809,38.599998474121094,28.040000915527344,274.3522033691406,54.58015441894531,,12.920000076293945,44.369998931884766
2010-05-27 00:00:00,40.41999816894531,27.65999984741211,16.18000030517578,40.20000076293945,29.40999984741211,285.3446960449219,59.18893051147461,,13.75,46.47999954223633
2010-05-28 00:00:00,39.58000183105469,27.110000610351562,15.739999771118164,39.599998474121094,28.690000534057617,281.8345031738281,56.84160232543945,,13.329999923706055,45.36000061035156
2010-06-01 00:00:00,38.540000915527344,26.1299991607666,15.4399995803833,38.5,28.229999542236328,280.17181396484375,55.143131256103516,,13.0,45.630001068115234
2010-06-02 00:00:00,39.54999923706055,27.18000030517578,15.890000343322754,39.20000076293945,29.18000030517578,273.8902893066406,56.74618148803711,,13.399999618530273,46.75
2010-06-03 00:00:00,39.099998474121094,26.850000381469727,15.8100004196167,39.599998474121094,28.860000610351562,279.61749267578125,56.402671813964844,,13.329999923706055,46.560001373291016
2010-06-04 00:00:00,37.619998931884766,25.989999771118164,15.350000381469727,37.900001525878906,27.780000686645508,266.59271240234375,52.79580307006836,,12.539999961853027,45.29999923706055
2010-06-07 00:00:00,36.720001220703125,25.290000915527344,14.829999923706055,36.400001525878906,27.290000915527344,264.0986022949219,51.803436279296875,,12.449999809265137,44.970001220703125
2010-06-08 00:00:00,37.779998779296875,25.59000015258789,15.329999923706055,37.20000076293945,27.760000228881836,255.4615936279297,53.17748260498047,,12.649999618530273,45.959999084472656
2010-06-09 00:00:00,37.119998931884766,25.1299991607666,15.010000228881836,38.70000076293945,27.030000686645508,261.1426086425781,52.93893051147461,,12.390000343322754,45.77000045776367
2010-06-10 00:00:00,38.290000915527344,25.59000015258789,15.460000038146973,39.0,28.1299991607666,265.89990234375,55.04771041870117,,12.760000228881836,47.33000183105469
2010-06-11 00:00:00,38.09000015258789,26.0,15.600000381469727,38.79999923706055,27.84000015258789,268.6711120605469,55.906490325927734,,13.079999923706055,47.29999923706055
2010-06-14 00:00:00,37.33000183105469,25.329999923706055,15.40999984741211,38.79999923706055,27.399999618530273,278.3705139160156,55.70610809326172,,13.079999923706055,47.369998931884766
2010-06-15 00:00:00,38.25,25.950000762939453,15.800000190734863,39.900001525878906,27.90999984741211,283.4049072265625,58.99809265136719,,13.819999694824219,48.43000030517578
2010-06-16 00:00:00,38.52000045776367,25.770000457763672,15.869999885559082,39.900001525878906,28.1200008392334,281.6036071777344,58.8072509765625,,13.8100004196167,48.0099983215332
2010-06-17 00:00:00,38.439998626708984,25.31999969482422,15.819999694824219,39.599998474121094,27.93000030517578,288.8088073730469,59.417938232421875,,14.199999809265137,48.09000015258789
2010-06-18 00:00:00,39.18000030517578,25.700000762939453,15.819999694824219,40.099998474121094,28.06999969482422,288.5317077636719,59.14122009277344,,14.359999656677246,48.04999923706055
2010-06-21 00:00:00,38.869998931884766,25.610000610351562,15.789999961853027,40.20000076293945,27.940000534057617,292.9194030761719,58.606868743896484,,14.270000457763672,48.380001068115234
2010-06-22 00:00:00,38.33000183105469,25.18000030517578,15.579999923706055,39.400001525878906,27.459999084472656,287.0537109375,57.20419692993164,,14.130000114440918,48.25
2010-06-23 00:00:00,38.88999938964844,25.030000686645508,15.430000305175781,38.900001525878906,27.31999969482422,277.8623962402344,57.28053283691406,,14.050000190734863,48.540000915527344
2010-06-24 00:00:00,38.029998779296875,24.260000228881836,15.020000457763672,37.79999923706055,26.860000610351562,265.11468505859375,55.77289962768555,,13.760000228881836,47.880001068115234
2010-06-25 00:00:00,39.439998626708984,25.010000228881836,15.420000076293945,39.400001525878906,27.049999237060547,259.7569885253906,56.288169860839844,,13.829999923706055,48.43000030517578
2010-06-28 00:00:00,38.540000915527344,24.520000457763672,15.239999771118164,40.0,27.030000686645508,263.59051513671875,56.3072509765625,,13.770000457763672,48.02000045776367
2010-06-29 00:00:00,37.060001373291016,23.450000762939453,14.569999694824219,37.29999923706055,25.93000030517578,246.96310424804688,53.39694595336914,,13.220000267028809,46.20000076293945
2010-06-30 00:00:00,36.61000061035156,23.209999084472656,14.369999885559082,37.599998474121094,25.600000381469727,249.91909790039062,53.58778762817383,,13.220000267028809,45.59000015258789
2010-07-01 00:00:00,36.08000183105469,23.09000015258789,14.020000457763672,37.79999923706055,25.18000030517578,235.87820434570312,54.59923553466797,,13.380000114440918,45.90999984741211
2010-07-02 00:00:00,35.83000183105469,22.829999923706055,13.84000015258789,37.900001525878906,24.8799991607666,246.59359741210938,53.91221237182617,,13.1899995803833,45.70000076293945
2010-07-05 00:00:00,,,,,,239.43460083007812,,,,
2010-07-06 00:00:00,36.33000183105469,22.969999313354492,14.0600004196167,37.900001525878906,25.149999618530273,253.66029357910156,54.73282241821289,,13.65999984741211,46.34000015258789
2010-07-07 00:00:00,38.150001525878906,23.950000762939453,14.710000038146973,39.0,26.65999984741211,269.364013671875,58.225189208984375,,14.319999694824219,47.040000915527344
2010-07-08 00:00:00,38.15999984741211,24.200000762939453,14.859999656677246,39.70000076293945,26.639999389648438,278.97088623046875,59.904579162597656,,14.399999618530273,47.4900016784668
2010-07-09 00:00:00,38.849998474121094,24.700000762939453,15.109999656677246,40.400001525878906,27.0,277.5390930175781,60.08587646484375,,14.470000267028809,47.56999969482422
2010-07-12 00:00:00,39.189998626708984,24.559999465942383,15.210000038146973,41.099998474121094,27.059999465942383,277.07720947265625,59.389312744140625,,14.489999771118164,47.79999923706055
2010-07-13 00:00:00,40.47999954223633,25.65999984741211,15.670000076293945,43.0,27.940000534057617,288.7626037597656,60.98282241821289,,14.859999656677246,48.72999954223633
2010-07-14 00:00:00,40.349998474121094,25.540000915527344,15.670000076293945,42.099998474121094,27.65999984741211,289.64019775390625,61.17366409301758,,14.75,48.81999969482422
2010-07-15 00:00:00,40.459999084472656,25.59000015258789,15.390000343322754,41.599998474121094,27.809999465942383,277.4466857910156,60.963741302490234,,14.899999618530273,49.279998779296875
2010-07-16 00:00:00,39.0,24.739999771118164,13.979999542236328,39.0,26.239999771118164,262.94390869140625,58.42557144165039,,14.140000343322754,47.619998931884766
2010-07-19 00:00:00,39.040000915527344,24.780000686645508,13.609999656677246,39.79999923706055,26.020000457763672,263.5444030761719,58.606868743896484,,14.3100004196167,47.779998779296875
2010-07-20 00:00:00,39.630001068115234,25.219999313354492,13.770000457763672,39.900001525878906,25.90999984741211,263.1286926269531,59.05534362792969,,14.479999542236328,48.22999954223633
2010-07-21 00:00:00,38.41999816894531,26.799999237060547,13.359999656677246,39.400001525878906,26.059999465942383,268.1169128417969,57.652671813964844,,14.329999923706055,48.22999954223633
2010-07-22 00:00:00,39.349998474121094,26.790000915527344,13.65999984741211,40.900001525878906,27.389999389648438,280.4950866699219,61.32633590698242,,14.9399995803833,49.880001068115234
2010-07-23 00:00:00,39.83000183105469,26.889999389648438,13.739999771118164,40.20000076293945,27.420000076293945,278.97088623046875,61.58396911621094,,14.899999618530273,49.9900016784668
2010-07-26 00:00:00,40.33000183105469,27.0,14.149999618530273,41.5,27.90999984741211,291.5799865722656,63.14885330200195,,15.149999618530273,50.27000045776367
2010-07-27 00:00:00,40.689998626708984,27.0,14.1899995803833,41.599998474121094,28.389999389648438,313.6575012207031,64.9427490234375,,16.5,51.59000015258789
2010-07-28 00:00:00,40.31999969482422,27.010000228881836,13.989999771118164,40.900001525878906,28.06999969482422,313.2417907714844,65.70610809326172,,16.510000228881836,51.5
2010-07-29 00:00:00,40.209999084472656,26.989999771118164,14.029999732971191,41.20000076293945,27.690000534057617,308.62310791015625,66.81298065185547,,16.920000076293945,51.34000015258789
2010-07-30 00:00:00,40.279998779296875,26.989999771118164,14.039999961853027,41.0,27.729999542236328,307.4222106933594,67.02290344238281,,16.969999313354492,51.08000183105469
2010-08-02 00:00:00,41.63999938964844,27.68000030517578,14.4399995803833,41.900001525878906,28.56999969482422,317.72198486328125,69.41793823242188,,17.520000457763672,53.7400016784668
2010-08-03 00:00:00,41.08000183105469,27.489999771118164,14.34000015258789,41.29999923706055,28.1200008392334,316.6134948730469,70.52481079101562,,17.329999923706055,53.29999923706055
2010-08-04 00:00:00,41.290000915527344,27.8700008392334,14.1899995803833,41.400001525878906,27.93000030517578,313.9346008300781,70.2957992553711,,17.290000915527344,53.33000183105469
2010-08-05 00:00:00,41.27000045776367,27.84000015258789,14.020000457763672,41.0,27.8799991607666,299.2933044433594,70.79198455810547,,17.399999618530273,53.33000183105469
2010-08-06 00:00:00,40.439998626708984,27.649999618530273,13.960000038146973,40.599998474121094,27.75,299.8475036621094,71.0782470703125,,17.5,53.08000183105469
2010-08-09 00:00:00,39.81999969482422,27.450000762939453,13.90999984741211,40.79999923706055,28.229999542236328,309.4544982910156,70.81106567382812,,17.56999969482422,53.290000915527344
2010-08-10 00:00:00,39.16999816894531,27.329999923706055,13.630000114440918,40.0,27.770000457763672,308.2073974609375,69.67557525634766,,17.290000915527344,53.130001068115234
2010-08-11 00:00:00,37.77000045776367,26.43000030517578,13.1899995803833,38.5,26.299999237060547,289.6863098144531,65.64885711669922,,16.290000915527344,51.70000076293945
2010-08-12 00:00:00,37.810001373291016,26.1200008392334,13.0600004196167,38.70000076293945,26.0,285.9451904296875,64.8759536743164,,16.420000076293945,51.400001525878906
2010-08-13 00:00:00,37.5,25.899999618530273,13.229999542236328,38.79999923706055,25.84000015258789,292.82708740234375,64.05534362792969,,16.43000030517578,50.900001525878906
2010-08-16 00:00:00,37.689998626708984,25.700000762939453,13.1899995803833,38.70000076293945,25.68000030517578,294.02789306640625,63.77862548828125,,16.700000762939453,51.099998474121094
2010-08-17 00:00:00,37.47999954223633,26.200000762939453,13.210000038146973,38.5,25.34000015258789,302.1568908691406,64.69465637207031,,16.860000610351562,51.75
2010-08-18 00:00:00,37.88999938964844,26.260000228881836,13.319999694824219,38.599998474121094,25.3799991607666,299.9861145019531,64.51335906982422,,16.81999969482422,51.0099983215332
2010-08-19 00:00:00,37.06999969482422,25.989999771118164,13.020000457763672,37.900001525878906,24.43000030517578,295.0440979003906,62.671756744384766,,16.809999465942383,49.83000183105469
2010-08-20 00:00:00,37.13999938964844,25.920000076293945,12.869999885559082,37.5,24.600000381469727,293.19659423828125,61.96564865112305,,16.479999542236328,49.29999923706055
2010-08-23 00:00:00,36.880001068115234,25.719999313354492,12.869999885559082,37.5,24.229999542236328,294.9054870605469,61.564884185791016,,16.59000015258789,49.439998626708984
2010-08-24 00:00:00,36.209999084472656,25.1299991607666,12.640000343322754,37.099998474121094,23.639999389648438,285.5757141113281,60.639312744140625,,16.350000381469727,48.54999923706055
2010-08-25 00:00:00,36.22999954223633,25.100000381469727,12.65999984741211,36.79999923706055,23.600000381469727,275.2759094238281,60.78244400024414,,16.3799991607666,48.91999816894531
2010-08-26 00:00:00,35.630001068115234,24.6299991607666,12.470000267028809,36.599998474121094,23.489999771118164,278.97088623046875,59.92366409301758,,16.420000076293945,48.93000030517578
