Date,^TNX,^IRX,LQD,MUB,HYG,EMB,MBB
2010-03-09,3.7009999752044678,0.15000000596046448,105.6500015258789,103.72000122070312,88.2300033569336,103.08999633789062,107.30000305175781
2010-03-10,3.7200000286102295,0.14499999582767487,105.75,103.7699966430664,88.26000213623047,102.97000122070312,107.33999633789062
2010-03-11,3.7200000286102295,0.14499999582767487,105.70999908447266,103.70999908447266,88.18000030517578,103.18000030517578,107.30999755859375
2010-03-12,3.7100000381469727,0.14000000059604645,105.93000030517578,103.86000061035156,88.19999694824219,103.87999725341797,107.37000274658203
2010-03-15,3.7039999961853027,0.14499999582767487,105.91000366210938,103.69999694824219,88.0999984741211,104.05999755859375,107.4800033569336
2010-03-16,3.6530001163482666,0.1550000011920929,106.4000015258789,103.76000213623047,88.4000015258789,104.16999816894531,107.58000183105469
2010-03-17,3.6419999599456787,0.15000000596046448,106.79000091552734,103.73999786376953,88.4000015258789,104.58999633789062,107.5999984741211
2010-03-18,3.671999931335449,0.14499999582767487,106.58000183105469,103.81999969482422,88.52999877929688,104.33999633789062,107.5199966430664
2010-03-19,3.687000036239624,0.14499999582767487,106.5,103.88999938964844,88.08999633789062,104.66999816894531,107.45999908447266
2010-03-22,3.6630001068115234,0.14000000059604645,106.66999816894531,103.86000061035156,88.51000213623047,104.38999938964844,107.68000030517578
2010-03-23,3.680000066757202,0.12999999523162842,106.5999984741211,103.9000015258789,88.5,104.44000244140625,107.69000244140625
2010-03-24,3.8289999961853027,0.13500000536441803,105.80999755859375,103.80000305175781,88.44999694824219,104.36000061035156,107.19999694824219
2010-03-25,3.9010000228881836,0.12999999523162842,105.43000030517578,103.4000015258789,88.66000366210938,104.1500015258789,107.0999984741211
2010-03-26,3.8550000190734863,0.12999999523162842,105.75,103.4000015258789,88.62999725341797,104.0999984741211,107.26000213623047
2010-03-29,3.864000082015991,0.125,105.66000366210938,103.38999938964844,88.73999786376953,104.18000030517578,107.16999816894531
2010-03-30,3.868000030517578,0.15000000596046448,105.72000122070312,103.3499984741211,88.6500015258789,104.13999938964844,107.08000183105469
2010-03-31,3.8329999446868896,0.15000000596046448,105.7699966430664,103.30000305175781,88.37000274658203,104.25,107.05000305175781
2010-04-01,3.8589999675750732,0.15000000596046448,105.52999877929688,103.05000305175781,87.5,103.81999969482422,106.4800033569336
2010-04-05,3.99399995803833,0.1599999964237213,104.55999755859375,102.77999877929688,87.45999908447266,103.95999908447266,105.91000366210938
2010-04-06,3.9679999351501465,0.16500000655651093,104.80999755859375,102.83000183105469,88.02999877929688,103.8499984741211,106.13999938964844
2010-04-07,3.86299991607666,0.1599999964237213,105.33999633789062,102.88999938964844,88.16000366210938,103.9000015258789,106.45999908447266
2010-04-08,3.8959999084472656,0.1550000011920929,105.13999938964844,103.04000091552734,88.30999755859375,104.04000091552734,106.43000030517578
2010-04-09,3.888000011444092,0.15000000596046448,105.20999908447266,102.95999908447266,88.44000244140625,104.1500015258789,106.62999725341797
2010-04-12,3.8459999561309814,0.13500000536441803,105.51000213623047,103.05999755859375,88.45999908447266,104.4000015258789,106.94000244140625
2010-04-13,3.811000108718872,0.15000000596046448,105.88999938964844,103.12999725341797,88.69999694824219,104.44999694824219,106.97000122070312
2010-04-14,3.8550000190734863,0.1550000011920929,105.80000305175781,103.29000091552734,88.94000244140625,104.70999908447266,106.80999755859375
2010-04-15,3.8480000495910645,0.15000000596046448,105.9800033569336,103.3499984741211,89.18000030517578,105.27999877929688,106.9000015258789
2010-04-16,3.7699999809265137,0.15000000596046448,106.2300033569336,103.4800033569336,88.45999908447266,105.31999969482422,107.0999984741211
2010-04-19,3.806999921798706,0.15000000596046448,105.95999908447266,103.41999816894531,88.29000091552734,105.05000305175781,107.0199966430664
2010-04-20,3.805000066757202,0.14499999582767487,106.19000244140625,103.43000030517578,89.23999786376953,105.3499984741211,106.9800033569336
2010-04-21,3.73799991607666,0.14499999582767487,106.55999755859375,103.8499984741211,89.25,105.2300033569336,107.05000305175781
2010-04-22,3.7720000743865967,0.15000000596046448,106.31999969482422,103.8499984741211,88.98999786376953,104.94000244140625,106.88999938964844
2010-04-23,3.816999912261963,0.1550000011920929,106.30000305175781,103.8499984741211,89.56999969482422,104.69999694824219,106.93000030517578
2010-04-26,3.815000057220459,0.15000000596046448,106.3499984741211,104.05999755859375,89.56999969482422,104.75,106.98999786376953
2010-04-27,3.690000057220459,0.14499999582767487,106.41999816894531,104.05000305175781,88.44000244140625,104.0199966430664,107.30999755859375
2010-04-28,3.7730000019073486,0.1550000011920929,106.5999984741211,104.19000244140625,88.5,103.76000213623047,107.16000366210938
2010-04-29,3.7279999256134033,0.1599999964237213,106.87000274658203,104.08000183105469,89.11000061035156,103.94999694824219,107.20999908447266
2010-04-30,3.6630001068115234,0.1550000011920929,107.30999755859375,104.1500015258789,89.4000015258789,104.30000305175781,107.33999633789062
2010-05-03,3.7049999237060547,0.1599999964237213,106.88999938964844,103.94000244140625,88.75,103.9800033569336,106.87000274658203
2010-05-04,3.61299991607666,0.1550000011920929,107.0199966430664,103.87000274658203,87.83999633789062,103.44999694824219,107.11000061035156
2010-05-05,3.549999952316284,0.14499999582767487,106.55999755859375,103.9000015258789,86.63999938964844,102.66999816894531,107.23999786376953
2010-05-06,3.3980000019073486,0.10000000149011612,104.80000305175781,103.94000244140625,84.48999786376953,98.11000061035156,107.3499984741211
2010-05-07,3.428999900817871,0.11999999731779099,105.13999938964844,103.77999877929688,84.4800033569336,99.45999908447266,107.45999908447266
2010-05-10,3.5390000343322754,0.14499999582767487,105.80000305175781,104.0,86.05999755859375,102.80999755859375,107.45999908447266
2010-05-11,3.5350000858306885,0.15000000596046448,105.91000366210938,104.02999877929688,85.95999908447266,102.86000061035156,107.5999984741211
2010-05-12,3.566999912261963,0.15000000596046448,105.87000274658203,104.0,87.01000213623047,103.26000213623047,107.66999816894531
2010-05-13,3.563999891281128,0.1550000011920929,106.18000030517578,104.12999725341797,86.47000122070312,103.58999633789062,107.83999633789062
2010-05-14,3.441999912261963,0.14499999582767487,106.1500015258789,104.05000305175781,85.97000122070312,103.08000183105469,108.12999725341797
2010-05-17,3.4719998836517334,0.15000000596046448,106.33000183105469,104.12999725341797,85.86000061035156,103.05999755859375,108.05999755859375
2010-05-18,3.375999927520752,0.16500000655651093,106.66999816894531,104.30000305175781,85.68000030517578,102.91000366210938,108.20999908447266
2010-05-19,3.3589999675750732,0.16500000655651093,106.7300033569336,104.3499984741211,85.18000030517578,102.33999633789062,108.3499984741211
2010-05-20,3.2639999389648438,0.1550000011920929,106.48999786376953,104.54000091552734,82.63999938964844,100.30999755859375,108.55000305175781
2010-05-21,3.200000047683716,0.15000000596046448,106.30999755859375,104.54000091552734,84.30000305175781,101.08000183105469,108.51000213623047
2010-05-24,3.2269999980926514,0.15000000596046448,106.58999633789062,104.55999755859375,84.43000030517578,101.38999938964844,108.30000305175781
2010-05-25,3.1579999923706055,0.1599999964237213,106.08000183105469,104.83999633789062,84.33000183105469,100.55999755859375,108.51000213623047
2010-05-26,3.2179999351501465,0.1599999964237213,106.1500015258789,104.80000305175781,83.31999969482422,101.05999755859375,108.52999877929688
2010-05-27,3.3380000591278076,0.1599999964237213,105.5999984741211,104.61000061035156,84.47000122070312,101.69999694824219,108.1500015258789
2010-05-28,3.3010001182556152,0.15000000596046448,105.45999908447266,104.69000244140625,84.61000061035156,101.94000244140625,108.38999938964844
2010-06-01,3.2960000038146973,0.14499999582767487,104.93000030517578,104.29000091552734,83.56999969482422,101.70999908447266,108.12000274658203
2010-06-02,3.3340001106262207,0.14499999582767487,105.30000305175781,104.33999633789062,84.0,101.2300033569336,108.19000244140625
2010-06-03,3.378999948501587,0.12999999523162842,104.95999908447266,104.31999969482422,84.02999877929688,102.08000183105469,108.25
2010-06-04,3.194999933242798,0.11999999731779099,105.5999984741211,104.18000030517578,83.55999755859375,101.5999984741211,108.5199966430664
2010-06-07,3.184000015258789,0.10499999672174454,106.04000091552734,104.16000366210938,82.9800033569336,101.2699966430664,108.68000030517578
2010-06-08,3.1679999828338623,0.10999999940395355,106.04000091552734,104.29000091552734,83.11000061035156,101.0199966430664,108.75
2010-06-09,3.187000036239624,0.0949999988079071,106.08000183105469,104.23999786376953,83.29000091552734,101.36000061035156,108.91999816894531
2010-06-10,3.319000005722046,0.08500000089406967,105.63999938964844,103.94999694824219,84.13999938964844,101.83999633789062,108.52999877929688
2010-06-11,3.2160000801086426,0.07000000029802322,106.02999877929688,103.95999908447266,84.26000213623047,102.20999908447266,108.83000183105469
2010-06-14,3.2750000953674316,0.054999999701976776,105.83000183105469,103.80000305175781,84.37000274658203,102.5,108.88999938964844
2010-06-15,3.309999942779541,0.07999999821186066,105.69999694824219,103.66999816894531,85.19000244140625,102.80999755859375,108.76000213623047
2010-06-16,3.2820000648498535,0.09000000357627869,105.80999755859375,103.73999786376953,85.26000213623047,103.02999877929688,108.81999969482422
2010-06-17,3.190000057220459,0.09000000357627869,106.51000213623047,103.87999725341797,85.9000015258789,103.23999786376953,109.18000030517578
2010-06-18,3.2230000495910645,0.0949999988079071,106.5,103.79000091552734,86.2699966430664,103.72000122070312,109.0999984741211
2010-06-21,3.243000030517578,0.10499999672174454,106.7699966430664,103.7699966430664,86.58000183105469,104.0,109.2300033569336
2010-06-22,3.1659998893737793,0.125,107.29000091552734,103.73999786376953,85.95999908447266,103.75,109.33999633789062
2010-06-23,3.115000009536743,0.11999999731779099,107.73999786376953,103.75,85.9000015258789,103.8499984741211,109.44999694824219
2010-06-24,3.122999906539917,0.125,107.30999755859375,103.75,85.30999755859375,103.52999877929688,109.29000091552734
2010-06-25,3.11299991607666,0.125,107.48999786376953,103.83000183105469,85.69999694824219,103.5,109.4000015258789
2010-06-28,3.0320000648498535,0.13500000536441803,108.08000183105469,103.87000274658203,85.88999938964844,103.80000305175781,109.63999938964844
2010-06-29,2.9670000076293945,0.1599999964237213,108.02999877929688,103.9000015258789,85.02999877929688,103.75,109.55000305175781
2010-06-30,2.9509999752044678,0.17000000178813934,108.45999908447266,104.02999877929688,84.9000015258789,103.91999816894531,109.43000030517578
2010-07-01,2.927000045776367,0.16500000655651093,108.13999938964844,103.81999969482422,84.68000030517578,103.25,109.1500015258789
2010-07-02,2.9790000915527344,0.1599999964237213,107.83000183105469,103.93000030517578,84.69999694824219,103.36000061035156,109.08999633789062
2010-07-06,2.931999921798706,0.1599999964237213,108.27999877929688,103.83999633789062,85.37000274658203,103.5199966430664,109.33000183105469
2010-07-07,2.9800000190734863,0.1550000011920929,108.3499984741211,104.04000091552734,86.4000015258789,103.93000030517578,109.18000030517578
2010-07-08,3.0199999809265137,0.14499999582767487,108.08000183105469,104.05000305175781,86.80000305175781,104.41999816894531,109.25
2010-07-09,3.055999994277954,0.14499999582767487,107.94999694824219,104.08000183105469,86.5999984741211,104.6500015258789,109.33000183105469
2010-07-12,3.0460000038146973,0.14000000059604645,108.08000183105469,104.06999969482422,86.52999877929688,104.33999633789062,109.36000061035156
2010-07-13,3.114000082015991,0.14499999582767487,108.13999938964844,104.16000366210938,87.19999694824219,105.20999908447266,109.38999938964844
2010-07-14,3.049999952316284,0.14499999582767487,108.62000274658203,104.33000183105469,87.12000274658203,105.36000061035156,109.55000305175781
2010-07-15,2.9779999256134033,0.14499999582767487,108.80999755859375,104.56999969482422,87.25,105.22000122070312,109.66000366210938
2010-07-16,2.938999891281128,0.14499999582767487,109.0,104.58000183105469,86.72000122070312,105.58999633789062,109.73999786376953
2010-07-19,2.9639999866485596,0.14499999582767487,108.9800033569336,104.5,87.01000213623047,105.76000213623047,109.56999969482422
2010-07-20,2.931999921798706,0.15000000596046448,109.0999984741211,104.62999725341797,87.70999908447266,105.94999694824219,109.62999725341797
2010-07-21,2.8919999599456787,0.15000000596046448,109.62999725341797,104.79000091552734,87.66999816894531,106.3499984741211,109.79000091552734
2010-07-22,2.931999921798706,0.14499999582767487,109.48999786376953,104.9000015258789,88.44999694824219,106.9000015258789,109.69000244140625
2010-07-23,2.99399995803833,0.14499999582767487,109.62999725341797,104.8499984741211,88.8499984741211,107.11000061035156,109.72000122070312
2010-07-26,2.99399995803833,0.14499999582767487,109.7300033569336,104.88999938964844,88.88999938964844,107.1500015258789,109.8499984741211
2010-07-27,3.046999931335449,0.15000000596046448,109.36000061035156,105.29000091552734,88.7699966430664,107.7300033569336,109.88999938964844
2010-07-28,3.000999927520752,0.14499999582767487,109.75,105.73999786376953,88.58000183105469,107.56999969482422,109.97000122070312
2010-07-29,2.999000072479248,0.14499999582767487,109.79000091552734,105.30000305175781,88.8499984741211,107.69999694824219,109.9800033569336
2010-07-30,2.9070000648498535,0.14000000059604645,110.30000305175781,105.18000030517578,88.62000274658203,107.6500015258789,110.04000091552734
2010-08-02,2.9630000591278076,0.14000000059604645,109.62999725341797,105.01000213623047,88.4800033569336,107.69000244140625,109.69999694824219
2010-08-03,2.9140000343322754,0.15000000596046448,109.9000015258789,105.0,88.4800033569336,108.37999725341797,109.87999725341797
2010-08-04,2.9519999027252197,0.14499999582767487,109.55999755859375,105.12999725341797,88.43000030517578,108.63999938964844,109.79000091552734
2010-08-05,2.9149999618530273,0.14000000059604645,109.76000213623047,105.12999725341797,88.38999938964844,108.80000305175781,109.7300033569336
2010-08-06,2.8239998817443848,0.14000000059604645,110.38999938964844,105.2300033569336,88.37000274658203,109.36000061035156,109.87999725341797
2010-08-09,2.822000026702881,0.14000000059604645,110.75,105.2300033569336,88.20999908447266,109.79000091552734,109.83000183105469
2010-08-10,2.7809998989105225,0.14499999582767487,110.61000061035156,105.38999938964844,88.18000030517578,109.87999725341797,109.76000213623047
2010-08-11,2.684999942779541,0.14499999582767487,110.5999984741211,105.5999984741211,87.02999877929688,109.75,109.70999908447266
2010-08-12,2.734999895095825,0.15000000596046448,110.20999908447266,105.83000183105469,86.7300033569336,109.6500015258789,109.41000366210938
2010-08-13,2.687999963760376,0.14499999582767487,110.63999938964844,105.9000015258789,87.11000061035156,109.75,109.70999908447266
2010-08-16,2.575000047683716,0.15000000596046448,111.86000061035156,105.94000244140625,87.22000122070312,109.93000030517578,109.63999938964844
2010-08-17,2.6449999809265137,0.1550000011920929,111.68000030517578,105.94000244140625,87.55000305175781,110.5999984741211,109.44999694824219
2010-08-18,2.6410000324249268,0.15000000596046448,111.77999877929688,106.18000030517578,87.69999694824219,110.94000244140625,109.12000274658203
2010-08-19,2.5789999961853027,0.14499999582767487,111.9000015258789,106.31999969482422,87.5199966430664,111.3499984741211,109.37999725341797
2010-08-20,2.611999988555908,0.14499999582767487,112.0999984741211,106.5999984741211,87.7300033569336,111.56999969482422,109.23999786376953
2010-08-23,2.6070001125335693,0.15000000596046448,112.33999633789062,106.5999984741211,87.7300033569336,111.69999694824219,109.30999755859375
2010-08-24,2.499000072479248,0.1550000011920929,112.5999984741211,106.88999938964844,87.2699966430664,111.3499984741211,109.30000305175781
2010-08-25,2.5380001068115234,0.15000000596046448,112.80999755859375,107.19999694824219,87.1500015258789,111.0,109.37000274658203
2010-08-26,2.499000072479248,0.14499999582767487,112.91000366210938,107.16999816894531,87.02999877929688,110.45999908447266,109.68000030517578
2010-08-27,2.6519999504089355,0.14000000059604645,111.88999938964844,107.16000366210938,87.0199966430664,110.13999938964844,109.26000213623047
2010-08-30,2.5450000762939453,0.12999999523162842,112.62000274658203,107.1500015258789,87.18000030517578,109.98999786376953,109.54000091552734
2010-08-31,2.4769999980926514,0.13500000536441803,113.0,107.12999725341797,87.1500015258789,109.98999786376953,109.79000091552734
2010-09-01,2.5820000171661377,0.12999999523162842,111.7300033569336,106.72000122070312,87.45999908447266,110.20999908447266,109.52999877929688
2010-09-02,2.628000020980835,0.125,111.58999633789062,106.86000061035156,87.5999984741211,110.12999725341797,109.52999877929688
2010-09-03,2.7060000896453857,0.125,110.75,106.61000061035156,87.86000061035156,110.25,109.33000183105469
2010-09-07,2.6089999675750732,0.11999999731779099,111.56999969482422,106.69999694824219,87.7300033569336,109.76000213623047,109.3499984741211
2010-09-08,2.6540000438690186,0.12999999523162842,111.3499984741211,106.6500015258789,87.75,108.80000305175781,109.26000213623047
2010-09-09,2.760999917984009,0.13500000536441803,110.7699966430664,106.4800033569336,88.0999984741211,109.06999969482422,109.0
2010-09-10,2.7950000762939453,0.13500000536441803,110.8499984741211,106.44000244140625,88.33000183105469,108.87999725341797,108.91000366210938
2010-09-13,2.740999937057495,0.13500000536441803,111.0,106.37999725341797,88.79000091552734,109.30000305175781,109.16999816894531
2010-09-14,2.6659998893737793,0.14499999582767487,111.5199966430664,106.37999725341797,88.7699966430664,109.16000366210938,109.06999969482422
2010-09-15,2.7230000495910645,0.15000000596046448,111.33999633789062,106.41000366210938,88.69000244140625,109.58000183105469,108.98999786376953
2010-09-16,2.759000062942505,0.15000000596046448,110.98999786376953,106.36000061035156,88.83999633789062,109.55000305175781,108.93000030517578
2010-09-17,2.746000051498413,0.14499999582767487,111.3499984741211,106.31999969482422,89.0,109.5,108.94999694824219
2010-09-20,2.7060000896453857,0.15000000596046448,111.48999786376953,106.31999969482422,89.13999938964844,109.4800033569336,108.83999633789062
2010-09-21,2.5940001010894775,0.1550000011920929,112.33999633789062,106.37999725341797,88.98999786376953,109.61000061035156,108.93000030517578
2010-09-22,2.5480000972747803,0.1550000011920929,112.2699966430664,106.63999938964844,88.62999725341797,109.94999694824219,109.06999969482422
2010-09-23,2.555000066757202,0.15000000596046448,112.3499984741211,106.75,88.4000015258789,110.04000091552734,108.94000244140625
2010-09-24,2.611999988555908,0.14000000059604645,112.0999984741211,106.69999694824219,88.75,110.05999755859375,108.80999755859375
2010-09-27,2.5169999599456787,0.12999999523162842,112.68000030517578,106.80999755859375,88.9000015258789,110.6500015258789,109.0
2010-09-28,2.4560000896453857,0.15000000596046448,112.87999725341797,106.86000061035156,89.02999877929688,110.83000183105469,109.29000091552734
2010-09-29,2.50600004196167,0.1550000011920929,112.7699966430664,106.75,89.23999786376953,111.0199966430664,109.1500015258789
2010-09-30,2.5169999599456787,0.1550000011920929,113.08999633789062,106.7699966430664,89.69000244140625,111.30999755859375,109.12999725341797
2010-10-01,2.5260000228881836,0.15000000596046448,112.11000061035156,106.37000274658203,89.22000122070312,111.0,108.91999816894531
2010-10-04,2.4790000915527344,0.14499999582767487,112.29000091552734,106.08999633789062,88.91000366210938,110.95999908447266,108.94999694824219
2010-10-05,2.4739999771118164,0.11500000208616257,112.5199966430664,106.06999969482422,89.2300033569336,111.72000122070312,108.91999816894531
2010-10-06,2.3989999294281006,0.11500000208616257,113.25,106.22000122070312,89.1500015258789,112.01000213623047,109.16999816894531
2010-10-07,2.3959999084472656,0.11500000208616257,113.22000122070312,106.4000015258789,89.33000183105469,112.06999969482422,109.3499984741211
2010-10-08,2.38100004196167,0.11500000208616257,113.11000061035156,106.44999694824219,89.62999725341797,112.47000122070312,109.52999877929688
2010-10-11,,,113.20999908447266,106.54000091552734,89.81999969482422,112.93000030517578,109.5
2010-10-12,2.421999931335449,0.11500000208616257,113.04000091552734,106.41999816894531,89.73999786376953,113.12000274658203,109.72000122070312
2010-10-13,2.430999994277954,0.12999999523162842,112.9800033569336,106.37999725341797,90.04000091552734,113.5999984741211,109.7699966430664
2010-10-14,2.494999885559082,0.13500000536441803,112.06999969482422,106.26000213623047,89.61000061035156,113.01000213623047,109.66000366210938
2010-10-15,2.5759999752044678,0.13500000536441803,111.36000061035156,106.12999725341797,89.83999633789062,113.05999755859375,109.47000122070312
2010-10-18,2.490999937057495,0.13500000536441803,112.12999725341797,106.16000366210938,89.72000122070312,112.41000366210938,109.68000030517578
2010-10-19,2.4749999046325684,0.13500000536441803,112.13999938964844,106.26000213623047,89.70999908447266,112.2300033569336,109.72000122070312
2010-10-20,2.4700000286102295,0.13500000536441803,112.33999633789062,106.19999694824219,89.98999786376953,112.16999816894531,109.88999938964844
2010-10-21,2.5309998989105225,0.11999999731779099,112.04000091552734,106.23999786376953,89.8499984741211,112.19999694824219,109.9000015258789
2010-10-22,2.562999963760376,0.11999999731779099,112.18000030517578,106.30000305175781,90.26000213623047,112.4000015258789,109.9000015258789
2010-10-25,2.553999900817871,0.11500000208616257,112.58000183105469,106.27999877929688,90.61000061035156,113.08000183105469,109.79000091552734
2010-10-26,2.635999917984009,0.12999999523162842,111.9800033569336,106.20999908447266,90.75,112.91999816894531,109.80000305175781
2010-10-27,2.7119998931884766,0.12999999523162842,111.69000244140625,105.62000274658203,90.6500015258789,112.55000305175781,109.7300033569336
2010-10-28,2.6610000133514404,0.125,112.13999938964844,105.52999877929688,90.69999694824219,112.6500015258789,109.66000366210938
2010-10-29,2.611999988555908,0.10999999940395355,112.36000061035156,105.5999984741211,90.73999786376953,113.0199966430664,109.7300033569336
2010-11-01,2.628000020980835,0.10499999672174454,111.88999938964844,105.29000091552734,89.97000122070312,112.62999725341797,109.58999633789062
2010-11-02,2.5940001010894775,0.125,112.41000366210938,105.31999969482422,90.41000366210938,112.9800033569336,109.70999908447266
2010-11-03,2.61899995803833,0.11999999731779099,112.04000091552734,105.37000274658203,90.70999908447266,113.55000305175781,109.91999816894531
2010-11-04,2.4839999675750732,0.11500000208616257,113.0999984741211,105.37000274658203,91.88999938964844,114.12999725341797,110.06999969482422
2010-11-05,2.5360000133514404,0.11999999731779099,112.73999786376953,105.33000183105469,91.79000091552734,113.66999816894531,110.0
2010-11-08,2.562999963760376,0.10999999940395355,112.80000305175781,105.22000122070312,91.5199966430664,113.0999984741211,109.91000366210938
2010-11-09,2.6589999198913574,0.125,111.95999908447266,104.37999725341797,91.26000213623047,112.08999633789062,109.7699966430664
2010-11-10,2.6480000019073486,0.125,111.72000122070312,103.80000305175781,90.51000213623047,111.94999694824219,109.55999755859375
2010-11-11,2.6480000019073486,0.125,111.2300033569336,102.58000183105469,90.1500015258789,111.72000122070312,109.5199966430664
2010-11-12,2.75600004196167,0.125,110.44999694824219,102.9000015258789,89.81999969482422,110.81999969482422,109.36000061035156
2010-11-15,2.9110000133514404,0.12999999523162842,109.23999786376953,101.0,89.6500015258789,109.81999969482422,109.0999984741211
2010-11-16,2.8469998836517334,0.13500000536441803,109.81999969482422,100.4000015258789,88.66000366210938,109.06999969482422,109.0999984741211
