Date,Open,High,Low,Close,Adj Close,Volume,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum,Smoothed,fourier_short,fourier_medium,fourier_long
2021-01-26,283.92999267578125,285.7699890136719,280.0799865722656,281.760009765625,263.64093017578125,3296800,271.2494550432478,,271.78312603710884,271.25671048976596,-0.5264155473428787,,,,264.7374987895551,-11.2938232421875,268.36243896484376,250.73254124783034,276.3726216290596,294.21608852983235
2021-01-27,276.0,277.3699951171875,271.32000732421875,273.3299865722656,255.7530212402344,3891800,267.54945155552457,,270.155930411418,268.7235117830645,-1.4324186283535028,,,,258.74784704362696,-27.02279663085929,265.15488891601564,252.60537315152402,276.5481690503107,294.3374918144031
2021-01-28,274.6099853515625,279.8299865722656,271.3299865722656,275.0199890136719,257.3343200683594,3778700,264.9856480189732,,268.8891779146777,266.88019274966126,-2.0089851650164405,,,,257.8054957243495,-26.124603271484318,262.46943359375,254.69427951176567,276.76257904978473,294.4697652901255
2021-01-29,274.2699890136719,277.3999938964844,270.6199951171875,271.1700134277344,253.73199462890625,3412000,262.40582275390625,,267.4278061231268,264.7690749225377,-2.658731200589102,,,,255.08982832505077,-34.33990478515625,259.0597717285156,256.9811543415884,277.0157544325212,294.6128822101683
2021-02-01,272.6600036621094,276.79998779296875,272.0,274.7300109863281,257.0630187988281,2324100,260.4488830566406,,266.45032789816196,263.54002098052604,-2.9103069176359213,11.332830903615383,,,256.40528864127964,-24.59002685546875,257.50465698242186,259.4462539197341,277.30754428390577,294.766812465532
2021-02-02,278.32000732421875,288.25,278.0,286.9700012207031,268.51593017578125,5195500,260.12540108816967,268.2552410307385,266.6412665311665,264.32918300622737,-2.312083524939112,10.279653087723943,288.8145472061864,247.6959348552906,264.47904966505257,-6.7650146484375,258.4796569824219,262.06840351920056,277.6377442341817,294.93152259332714
2021-02-03,286.6099853515625,289.8099975585937,285.17999267578125,288.54998779296875,269.99432373046875,2712800,260.86193411690846,269.3045545305525,266.9456249872551,265.22340685727255,-1.7222181299825365,9.586789297062023,288.4781331246765,250.13097593642843,268.15589904211384,-1.79644775390625,261.3279174804687,264.8252200404121,278.0060968169853,295.1069757861014
2021-02-04,290.0,295.8299865722656,289.5199890136719,293.75,274.85992431640625,2994700,262.4646475655692,270.32134428478423,267.65221193968625,266.7384385022098,-0.9137734374764364,9.617798905281944,289.5569420953481,251.08574647422034,272.62524922502286,4.09832763671875,264.8330383300781,267.69334801242906,278.4122919211888,295.2931319022112
2021-02-05,295.0,297.239990234375,292.19000244140625,293.5,274.62603759765625,2938100,265.1607927594866,270.67557198660717,268.26550800040155,267.97434215291804,-0.29116584748351215,9.64843479816744,289.97244158294205,251.37870239027228,273.9591081401165,3.845733642578125,269.0118469238281,270.64870626050043,278.85596733516195,295.4899474772356
2021-02-08,295.0,300.8900146484375,294.5,300.1499938964844,280.84832763671875,2826200,268.51993669782365,271.05430385044644,269.3569368712917,269.98584069091885,0.628903819627169,9.91895485682615,290.89221356409877,251.21639413679415,278.55192113785677,16.009735107421875,273.76890869140624,273.6667424057124,279.3367093823884,295.6973757364287
2021-02-09,299.6000061035156,302.45001220703125,297.70001220703125,300.4599914550781,281.1383972167969,2071700,272.4351370675223,271.51680355980284,270.36607487575475,271.7242037766083,1.3581289008535578,10.141797206594541,291.8003979729919,251.23320914661375,280.27623852381754,17.497467041015625,276.29340209960935,276.7226922642143,279.8540536472032,295.9153666082064
2021-02-10,300.0,305.17999267578125,297.75,304.2799987792969,284.7127685546875,3213700,276.3851013183594,271.98242332821803,271.58086915706167,273.7446561506124,2.1637869935507297,10.265187723646491,292.512798775511,251.45204788092505,283.2339252110646,28.959747314453097,279.2370910644531,279.7918411508106,280.4074857892504,296.14386673866466
2021-02-11,303.9800109863281,305.010009765625,299.1700134277344,302.32000732421875,282.8787841796875,2159900,278.4369376046317,271.9873264857701,272.5274765344751,275.1631011433875,2.6356246089123943,10.230205876315365,292.4477382384008,251.52691473313936,282.99716452347985,25.544464111328125,280.8408630371094,282.84978406543433,280.99644244509227,296.3828195071225
2021-02-12,301.989990234375,306.70001220703125,301.7699890136719,306.32000732421875,286.6216125488281,1977300,280.812264578683,272.137930733817,273.69700970317723,276.939934531353,3.2429248281757737,10.110351907640746,292.35863454909844,251.91722691853548,285.4134632070454,32.889617919921875,283.23997802734374,285.8726817515595,281.62031221524154,296.63216504268786
2021-02-16,310.0,312.9200134277344,309.2200012207031,311.9599914550781,291.8988952636719,2792200,283.2464032854353,272.3201686314174,275.1940715338694,279.2567432561814,4.062671722311961,10.889879991599978,294.09992861461734,250.54040864821744,289.7370845781297,34.83587646484375,285.45009155273436,288.83750966289824,282.27843673472654,296.89184024183834
2021-02-17,310.0299987792969,314.9800109863281,308.760009765625,312.739990234375,292.62872314453125,2333100,285.8182155064174,272.8428199404762,276.61640468519215,281.3256300587053,4.7092253735131635,11.827743092722903,296.498306125922,249.1873337550304,291.66484362239737,24.11279296875,287.74815673828124,291.7222969582183,282.9701118251459,297.1617787870137
2021-02-18,309.2200012207031,314.5,307.5799865722656,309.8999938964844,289.97137451171875,2093300,287.1215079171317,273.5423642113095,277.6977963258864,282.66211758469086,4.964321258804489,12.435520314109633,298.41340483952877,248.67132358309024,290.5358642152783,19.97705078125,288.7998779296875,294.50635276283106,283.6945887260167,297.441911166213
2021-02-19,310.2300109863281,316.7799987792969,310.2300109863281,315.6199951171875,295.3235168457031,2749500,289.14795357840404,274.66297113327755,279.11522465866153,284.61791652940286,5.50269187074133,13.31880435996918,301.30057985321594,248.0253624133392,293.7276326355615,20.463592529296875,291.2888244628906,297.17047708779114,284.451075403073,297.732164693591
2021-02-22,313.0,320.5599975585937,312.2099914550781,316.8699951171875,296.4931640625,3162300,290.8308672223772,275.8882838657924,280.5039168775446,286.4511365001984,5.94721962265379,14.121304458556272,304.13089278290494,247.64567494867987,295.5713202535205,21.86712646484375,293.263134765625,299.6971539822613,285.2387379310291,298.0324635310472
2021-02-23,317.9800109863281,320.0,310.5799865722656,319.2099914550781,298.68267822265625,2942500,293.0885663713728,277.2169683547247,281.9481734229891,288.3383640880329,6.390190665043804,14.710797485046934,306.63856332481856,247.79537338463084,297.645558899611,17.8343505859375,294.61989135742186,302.07072470856536,286.0567019481848,298.34272871080066
2021-02-24,320.1700134277344,330.9700012207031,320.1000061035156,330.6400146484375,309.3776550292969,3934400,296.3394295828683,279.33787609281995,284.1157291339038,291.5831096026442,7.467380468740373,15.895278358974982,311.12843281076994,247.54731937487,305.46695631940156,28.2392578125,297.969677734375,304.2775389705281,286.90405418011534,298.66287815894435
2021-02-25,333.3299865722656,335.8099975585937,326.2900085449219,327.760009765625,306.682861328125,4244000,298.451424734933,281.3874918619792,285.8902663735172,293.9109631597907,8.020696786273504,15.865227986264722,313.11794783450864,249.65703588944973,306.2775596585505,21.9700927734375,301.3119750976563,306.3060824908123,287.7798440295632,298.99282671997076
2021-02-26,325.7699890136719,328.67999267578125,319.0400085449219,319.4800109863281,298.935302734375,3732200,299.3523646763393,283.4437909807478,286.9113899804184,294.68529367155554,7.77390369113715,15.076297727871957,313.5963864364917,253.29119552500387,301.38272170910017,16.0565185546875,302.0343322753906,308.1470795188136,288.6830852295255,299.33248618226213
2021-03-01,325.0,331.0400085449219,323.3099975585937,329.9200134277344,309.9165344238281,2957800,302.20167323521207,285.9477059500558,288.70462245140953,297.03203675741423,8.327414306004698,14.201715291157171,314.35113653237016,257.5442753677415,307.0719301855855,23.294921875,304.71900634765626,309.7935691537154,289.61275755641566,299.6817653045365
2021-03-02,330.0,336.19000244140625,329.510009765625,330.94000244140625,310.8747253417969,2850300,304.4232744489397,288.66878836495533,290.42609320036553,299.1643530842125,8.738259883846979,13.180874387018017,315.03053713899135,262.3070395909193,309.6071269563931,18.975830078125,307.15741577148435,311.2409546837745,290.5678086000675,300.040569843242
2021-03-03,333.67999267578125,340.1000061035156,333.25,334.42999267578125,314.1530456542969,3606300,306.9461146763393,291.38736107235866,292.26188912255225,301.472753349644,9.210864227091747,13.170753660866556,317.72886839409176,265.04585375062555,312.6377394216623,21.524322509765625,308.11249389648435,312.48702546885704,291.5471555872456,300.4088025808911
2021-03-04,333.1300048828125,339.760009765625,323.9200134277344,329.2900085449219,309.32470703125,3647600,308.4664045061384,293.3306361607143,293.5777300459849,302.68183096499956,9.104100919014684,12.550308141189921,318.43125244309414,268.2300198783344,310.4290511613874,19.35333251953125,308.6408630371094,313.5319512246261,292.54968725522883,300.7863633553252
2021-03-05,335.5799865722656,335.5799865722656,316.4599914550781,327.3699951171875,307.5211181640625,3740200,308.20118495396207,295.1176263718378,294.6497459715624,303.42690230065296,8.77715632909053,11.972205038545153,319.0620364489281,271.1732162947475,308.4904291631708,12.197601318359375,310.3580261230469,314.37824889945904,293.5742657719432,301.17314908990096
2021-03-08,331.3599853515625,337.5899963378906,329.1000061035156,334.19000244140625,313.9276123046875,2998000,309.2361493791853,296.97799246651783,296.127742776996,305.043434524312,8.915691747315975,11.471713240385652,319.9214189472891,274.03456598574655,312.11521792418193,17.4344482421875,311.1602416992188,315.0307226650125,294.61972869903576,301.56905382458945
2021-03-09,328.6199951171875,336.3900146484375,325.57000732421875,330.5899963378906,310.5458984375,3324800,310.8948059082031,298.68846203031995,297.2302949286258,305.8904277965323,8.660132867906498,11.03546605945946,320.75939414923886,276.61752991140105,311.0690049330606,11.86322021484375,311.0944763183594,315.49637786424114,295.68489099420316,301.9739687479776
2021-03-10,332.07000732421875,342.3999938964844,331.5299987792969,342.0199890136719,321.2828369140625,3153100,312.518563406808,300.6139148530506,299.06519005139546,308.2595803257452,9.194390274349757,11.154778752677498,322.92347235840555,278.3043573476956,317.87822625372854,11.905181884765625,312.5204345703125,315.7843100726032,296.76854704902047,302.3877822301625
2021-03-11,338.6600036621094,345.0,336.4599914550781,342.1000061035156,321.35809326171875,2756600,314.0161873953683,302.52913847423736,300.7620926560901,310.27552066813996,9.513428012049872,11.246319907430872,325.0217782890991,280.03649865937564,320.1981375923887,14.67523193359375,314.92711181640624,315.90557072526707,297.8694727584512,302.81037985652847
2021-03-12,345.2200012207031,350.0,343.6400146484375,348.8099975585937,327.6612243652344,2436700,315.94592721121654,304.5743030366443,302.8054370274978,312.9511253422766,10.145688314778795,11.398385009343205,327.3710730553307,281.7775330179579,325.17352877428584,28.725921630859375,318.95513305664065,315.8730110416924,298.98642761816393,303.2416444623962
2021-03-15,349.44000244140625,352.4200134277344,342.0,346.04998779296875,325.0685729980469,2276200,318.19505092075894,306.58334059942337,304.49342744228875,314.81586761904987,10.32244017676112,11.259932053575588,329.10320470657456,284.0634764922722,325.1035582567932,15.15203857421875,321.1833251953125,315.70110623553114,300.11815684573406,303.6814561685331
2021-03-16,345.2799987792969,346.8999938964844,337.75,341.7099914550781,320.99169921875,2332600,320.11941964285717,308.2200113932292,305.7421458587101,315.76621961065536,10.024073751945252,11.00361032685375,330.2272320469367,286.21279073952167,322.3623188980977,10.116973876953125,323.2724853515625,315.40576222922226,301.2633935217663,304.12969241751375
2021-03-17,344.6199951171875,347.0299987792969,340.3999938964844,344.95001220703125,324.0352478027344,2710900,321.56336757114957,309.7503138950893,307.1244803259675,317.0386316245119,9.914151298544368,10.777572606652386,331.3054591083941,288.1951686817845,323.4776048345222,9.8822021484375,323.8229675292969,315.00410729607603,302.42086074694333,304.58622801092
2021-03-18,350.75,356.8500061035156,346.989990234375,348.0,326.9003295898437,3713000,323.8997148786272,311.3822951543899,308.61663389566735,318.55607206660966,9.93943817094231,10.20440131566933,331.79109778572854,290.9734925230513,325.75942133806984,17.575622558593693,324.93141479492186,314.51427122557635,303.58927381097703,305.05093514736797
2021-03-19,346.4200134277344,347.239990234375,340.6300048828125,344.20001220703125,323.3307189941406,3513000,324.1922694614955,312.97083536783856,309.725331360448,319.29073806356945,9.565406703121425,9.63589949541408,332.2426343586667,293.69903637701043,324.14028644211703,15.809600830078125,324.0653137207031,313.95515474795644,304.76734236942417,305.5236834613508
2021-03-22,341.0599975585937,342.8800048828125,336.0,339.3299865722656,318.7560119628906,2094500,323.82054356166293,314.08666846865697,310.404921016378,319.2084625662285,8.803541549850479,8.772101598324646,331.63087166530624,296.5424652720077,320.55077012263274,4.828399658203125,322.80280151367185,313.34619206014514,305.95377262431646,306.004340062885
2021-03-23,337.6199951171875,341.8900146484375,331.3299865722656,331.7699890136719,311.6543273925781,2457500,321.5338439941406,314.80862862723217,310.4988323723048,318.0461690659375,7.547336693632701,7.945353058946075,330.6993347451243,298.91792250934003,314.6198083025963,1.108428955078125,320.9353271484375,312.7071093656716,307.1472695045524,306.492769577948
2021-03-24,333.4200134277344,336.94000244140625,328.44000244140625,328.6499938964844,308.7235412597656,3332200,319.19883946010043,315.2867649623326,310.3655383902356,316.61179451895066,6.246256128715061,7.973674814242666,331.2341145908179,299.3394153338473,310.68896360737585,-12.559295654296875,317.87298583984375,312.0576823752602,308.34653884200503,306.9888341896947
2021-03-25,327.3500061035156,331.3900146484375,321.9200134277344,330.54998779296875,310.5083312988281,2804700,317.7012154715402,315.3406066894531,310.3762488891717,315.67273142200384,5.296482532832158,7.79279139930032,330.92618948805375,299.7550238908525,310.568542068344,-10.849761962890625,314.59458618164064,311.4174957123018,309.5502895393111,307.492393680439
2021-03-26,334.510009765625,335.45001220703125,322.69000244140625,327.3900146484375,307.5399169921875,3082600,315.34473964146207,315.3814188639323,310.16370185915974,314.42145168168327,4.257749822523522,7.012730884529148,329.4068806329906,301.35595709487404,308.54945868423965,-20.121307373046875,311.43642578125,310.8057071282693,310.75723572532985,308.00330547438915
2021-03-29,320.3500061035156,327.760009765625,317.7200012207031,325.7300109863281,305.98052978515625,4533200,312.35619681222096,315.71690586635043,309.8504966384551,313.1227802344943,3.2722835960391876,7.249681809921886,330.2162694861942,301.21754224650664,306.83683941818407,-19.088043212890625,308.88132934570314,310.24081935805276,311.9660988942851,308.5214246811217
2021-03-30,329.4100036621094,335.75,328.8500061035156,332.010009765625,311.8798217773437,2717300,310.72035435267856,315.8103957403274,310.00231636863725,312.931547373998,2.929231005360748,7.215636669660608,330.2416690796486,301.3791224010062,310.1988276576238,-9.111877441406307,308.9264282226562,309.7404623351513,313.17561002464396,309.04660413978206
2021-03-31,330.2300109863281,332.6499938964844,325.44000244140625,327.0,307.173583984375,2624500,309.0657217843192,315.63415091378346,309.79084689415214,312.04567360332163,2.2548267091694925,7.476629322159935,330.58740955810333,300.6808922694636,308.1819985421246,-16.861663818359375,308.61643676757814,309.32118834317106,314.3845116738255,309.578694463997
2021-04-01,324.29998779296875,329.6600036621094,324.1600036621094,327.6400146484375,307.7747802734375,2659000,308.5115007672991,315.33042399088544,309.6402333884454,311.38859222317734,1.7483588347319596,7.553910823901603,330.4382456386886,300.22260234308226,307.9105196963332,-19.125549316406193,308.0697265625,308.99828250503555,315.5915600448854,310.11754408748527
2021-04-05,332.8500061035156,332.8500061035156,323.04998779296875,323.5400085449219,303.92340087890625,3235000,307.82576642717635,315.0732189360119,309.2134181799612,310.24007038348975,1.0266522035285561,7.796146934434047,330.66551280488,299.48092506714386,305.25244048471524,-19.407318115234375,307.34642333984374,308.78559080702473,316.7955270213805,310.66299931035235
2021-04-06,324.489990234375,328.5400085449219,324.0,327.0599975585937,307.2299499511719,1801700,307.35742623465404,315.0593537830171,309.065420283673,309.77696440213793,0.7115441184649285,8.00604342557013,331.0714406341574,299.04726693187683,306.5707801290196,-11.52606201171875,307.5963073730469,308.69536762388975,317.9952021666826,311.21490434605505
2021-04-07,327.70001220703125,329.20001220703125,323.3500061035156,326.54998779296875,306.7508544921875,2157300,307.2447030203683,314.7176034109933,308.892810798673,309.3114000738863,0.41858927521332134,8.163484677633154,331.04457276625965,298.390634055727,306.6908297044649,-4.903472900390625,306.5705139160156,308.73814445684025,319.1893946840818,311.7731013690209
2021-04-08,324.2900085449219,331.489990234375,322.9700012207031,331.1400146484375,311.0626220703125,2402800,307.97071620396207,314.7422092982701,309.05454410081705,309.58082322879204,0.5262791279749877,8.063904923679601,330.87001914562927,298.6143994509109,309.6053579483633,2.339080810546875,307.34832153320315,308.92262132146567,320.37693533410186,312.3374305629074
2021-04-09,334.0,334.8999938964844,328.7900085449219,330.8099975585937,310.75262451171875,2347100,307.80968802315846,314.2407706124442,309.1810568604446,309.7611028326721,0.5800459722275377,7.930922543228706,330.1026156989016,298.37892552598674,310.3702023239336,0.244293212890625,307.9438903808594,309.25558193117627,321.5566783055332,312.90773016948725
2021-04-12,332.6700134277344,334.4800109863281,329.94000244140625,331.8399963378906,311.7201232910156,2318800,308.45919363839283,313.7818196614583,309.3701447558428,310.06249410855213,0.6923493527093569,7.244905535650552,328.27163073275943,299.2920085901572,311.2701496353216,4.180206298828125,309.50323486328125,309.74183351728124,322.7275030367833,313.48383653814295
2021-04-13,329.510009765625,330.04998779296875,324.17999267578125,327.67999267578125,307.8123474121094,3575900,308.46456037248885,312.83663504464283,309.2541794466351,309.71631427938297,0.4621348327478927,6.7539025222222655,326.34444008908736,299.3288300001983,308.9649481531801,1.831817626953125,309.6197143554688,310.3841718132643,323.8883159842437,314.0655841759557
2021-04-14,328.54998779296875,344.4700012207031,326.1499938964844,335.3500061035156,315.0173645019531,9876800,310.0494123186384,312.3580060686384,309.6830438541228,310.5318672736829,0.8488234195601194,6.471991854273264,325.30198977718493,299.4140223600919,312.99989238569543,3.137542724609432,311.27301635742185,311.1833714121856,325.03805233447684,314.652805798374
2021-04-15,338.8999938964844,341.3500061035156,334.5400085449219,338.54998779296875,318.02325439453125,4354800,311.59131295340404,312.2166515531994,310.30346507404994,311.68439650788946,1.380931433839521,6.002570426968513,324.22179240713643,300.2115106992624,316.34880039158594,10.84967041015625,312.66514282226564,312.1382013864945,326.1756776571376,315.2453323804446
2021-04-16,340.2900085449219,343.739990234375,338.6199951171875,342.3099975585937,321.5552978515625,4231900,313.7062334333147,312.0985586983817,311.1402157690103,313.2030057885925,2.0627900195822235,5.37264294201844,322.84384458241857,301.3532728143448,319.819798698237,13.780517578125,314.8256774902344,313.24546574294664,327.300189495663,315.84299320859134
2021-04-19,340.0,344.42999267578125,336.6000061035156,343.0899963378906,322.2879943847656,3228200,315.3098580496652,311.87892368861606,311.968986689576,314.60070340851524,2.6317167189392308,5.254100881345151,322.38712545130636,301.37072192592575,321.4652624892561,18.364593505859375,316.9392517089844,314.5000679758016,328.4106188928834,316.4456159329244
2021-04-20,339.9700012207031,340.4700012207031,329.3500061035156,331.8800048828125,311.7577209472656,3662300,315.4534432547433,311.3278285435268,311.9532845794411,314.16331962022963,2.2100350407885117,4.956458778578022,321.2407461006828,301.4149109863707,314.9935681279291,4.52777099609375,317.72832641601565,315.895098682941,329.50603184883863,317.0530266200648
2021-04-21,330.0,335.4700012207031,327.5599975585937,335.2699890136719,314.9421081542969,2733300,315.9137268066406,311.1462140764509,312.175370333706,314.28313367457366,2.1077633408676775,5.034728619638488,321.2156713157279,301.07675683717395,314.959261478841,8.191253662109375,317.71327514648436,317.42194492575993,330.5855307082153,317.6650498064671
2021-04-22,334.6199951171875,336.9700012207031,330.2900085449219,330.8500061035156,310.7901611328125,2165200,316.33912876674106,311.10506330217635,312.07246560461147,313.7457516375236,1.6732860329121308,5.004052279689259,321.11316786155487,301.0969587427978,312.1798612481553,-0.2724609375,316.26665649414065,319.0704197482026,331.6482554749572,318.28150855222344
2021-04-23,331.25,340.6700134277344,330.7200012207031,339.3500061035156,318.7747802734375,2163800,316.8759024483817,311.5836937313988,312.57026204463784,314.5194503560003,1.949188311362434,5.275830353691876,322.13535443878254,301.03203302401505,316.57647393167673,8.02215576171875,315.71055297851564,320.82891002645823,332.6933850517467,318.90222449533326
2021-04-26,341.94000244140625,345.8999938964844,340.8900146484375,343.5199890136719,322.6919250488281,2171500,317.5428553989955,312.1638648623512,313.3218724068478,315.7767569122294,2.454884505381642,5.7252232673131385,323.6143113969775,300.7134183277249,320.65344134311096,10.9718017578125,315.7913391113281,322.6845406016239,333.7201384021979,319.5270179064203
2021-04-27,344.0,347.54998779296875,343.6600036621094,346.6300048828125,325.61334228515625,2088600,318.12257603236606,313.02450416201634,314.2344399351632,317.2900805470405,3.0556406118772657,6.228498938594107,325.48150203920454,300.56750628482814,323.96004197114115,17.800994873046875,318.5624633789063,324.62335245579175,334.7277756337552,320.1557077438811
2021-04-28,348.0,350.1199951171875,346.0899963378906,348.1099853515625,327.0036315917969,2140900,318.7962384905134,314.0256042480469,315.1823143845661,318.78447536191817,3.602160977352071,6.91720141699782,327.8600070820425,300.19120141405125,325.98910171824497,11.98626708984375,320.9747680664062,326.63049252985746,335.7155989994445,320.7881117094469
2021-04-29,350.54998779296875,353.8299865722656,347.4800109863281,352.9700012207031,331.5689392089844,2584400,321.6264125279018,314.9631812686012,316.39852452247095,320.7513185669327,4.352794044461746,7.728732696869056,330.4206466623393,299.5057158748631,329.7089933787379,13.545684814453125,325.1305236816406,328.69041265083604,336.6829538167824,321.4240463041423
2021-04-30,351.1199951171875,352.82000732421875,347.20001220703125,348.45001220703125,327.3230285644531,2101100,323.3951154436384,315.9226786295573,317.2092197283924,321.76235201085177,4.553132282459387,7.952793585509324,331.82826580057593,300.0170914585387,328.1183501692147,5.767730712890625,326.8401733398438,330.7870749391414,337.6292293023071,322.0633268846227
2021-05-03,350.3399963378906,354.0599975585937,349.260009765625,350.1600036621094,328.9294128417969,1871700,325.98643711635043,316.93004208519346,318.07884489853024,322.8649778029468,4.786132904416547,7.864792909577457,332.6596279043484,301.20045626603854,328.6590586176028,6.64141845703125,328.0876708984375,332.9041610032491,338.5538593203628,322.70576771987385
2021-05-04,348.8999938964844,351.7799987792969,342.57000732421875,349.8399963378906,328.6287536621094,2831400,327.39414760044644,318.10648745582216,318.86153860119293,323.75171326424703,4.890174663054097,7.838113198130566,333.7827138520833,302.430261059561,328.6388553139405,16.87103271484375,328.6907531738281,335.0252822010684,339.4563230449294,323.35118204825415
2021-05-05,352.0,359.1400146484375,348.54998779296875,357.6199951171875,335.93707275390625,2786800,329.2863115583147,319.47349330357144,320.1282196021675,325.6263852317512,5.498165629583696,8.2140042710113,335.90150184559405,303.04548476154883,333.504333607251,20.994964599609375,330.47744140625,337.13418825441477,340.3361455334631,323.999382134864
2021-05-06,359.7699890136719,366.2999877929688,356.5,365.9700012207031,343.78082275390625,3048700,331.8816659109933,321.236825125558,321.88260679559215,328.4193772293541,6.536770433761944,9.478176455305183,340.1931780361684,302.2804722149477,340.35532637168785,32.99066162109375,332.91981811523436,339.2149715449408,341.1928982118788,324.6501793292227
2021-05-07,362.2999877929688,371.6499938964844,360.9299926757813,370.8900146484375,348.4025573730469,3378100,334.9386553083147,323.0149172828311,323.8494792762059,331.4937141352203,7.644234859014375,10.823360741453937,344.661638765739,301.3681957999232,345.72014703926055,29.627777099609375,337.13572387695314,341.25226449605714,342.0261992699788,325.3033841232356
2021-05-10,373.5,376.9800109863281,368.5,368.6799926757813,346.32647705078125,3396300,337.046875,324.7089102608817,325.5163502198483,333.77567860225594,8.25932838240766,11.560592669128964,347.8300955991396,301.58772492262375,346.124367046941,23.634552001953125,340.61513671875,343.2314275546144,342.83571396680446,325.9588062094338
2021-05-11,363.0,368.6300048828125,358.6199951171875,359.9200134277344,338.0976257324219,3734300,338.5861031668527,325.9649818057106,326.4492854196489,334.44059377750204,7.991308357853143,11.116289169868772,348.1975601454481,303.73240346597305,340.7732061705949,12.484283447265625,342.5089111328125,345.138725426858,343.6211548455599,326.61625453946704
2021-05-12,363.0700073242188,368.1300048828125,353.2699890136719,354.3999938964844,332.9122619628906,3309800,339.1550816127232,327.1602158319382,326.92849473615047,334.2054657365618,7.276971000411322,10.82828865649382,348.81679314492584,305.5036385189506,335.53257669879207,5.90863037109375,341.90394897460936,346.9614893934456,344.3822818579316,327.27553738283285
